id,dataset,split,aspect_category,sentiment_polarity,mami_shaming,mami_stereotype,mami_objectification,mami_violence,mis_aggressiveDE,mis_ironicDE,mis_misogynisticCS
mami_1116,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5473,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4195,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2777,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8181,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10376,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5082,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4262,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7374,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5178,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7458,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3400,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1390,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11562,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10780,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4798,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9854,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9877,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3671,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10849,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4189,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_724,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2455,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5364,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9480,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4523,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3531,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5855,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8678,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7778,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9034,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10930,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4027,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8949,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5672,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9368,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4963,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8188,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8799,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2725,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9781,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3247,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2527,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10325,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10776,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6023,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9788,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11250,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9329,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9672,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5055,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_166,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11345,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3544,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6650,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13528,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2347,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_722,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5894,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8093,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10133,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4072,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10595,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_170,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11147,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6322,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8645,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11383,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5053,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_341,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6767,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5386,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7972,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7890,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3952,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2776,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2974,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5848,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_397,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10469,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2278,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6139,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7631,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6445,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2918,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4693,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11013,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13066,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6294,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7593,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6758,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3968,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_292,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5833,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6202,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10714,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2416,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2240,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1598,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_92,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7774,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7851,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8000,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8208,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10427,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8493,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8166,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4384,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9040,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8201,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10504,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10775,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5668,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1497,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11243,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8713,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7092,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3065,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8989,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10662,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7992,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9012,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5860,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1899,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11040,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6665,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8085,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9450,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4101,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10585,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9841,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6804,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3428,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6741,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3248,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8279,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3173,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3421,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6688,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9194,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9363,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3354,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9718,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4949,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3584,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7706,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7937,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7968,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_561,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8287,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2490,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2743,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9847,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4792,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_179,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1501,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10032,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11316,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1927,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9114,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10027,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10919,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5696,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3455,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11682,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13453,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6729,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4783,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8530,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2943,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7608,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7918,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7264,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11271,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_540,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9890,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10956,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7984,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8003,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1302,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4036,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5740,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1879,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8789,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4446,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10078,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10540,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9369,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2127,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3970,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3713,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_186,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4076,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9804,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5297,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3062,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9039,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11015,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7180,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8854,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6734,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9856,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4831,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11075,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6622,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_731,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1613,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_147,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7775,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8704,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4983,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_13021,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4410,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4172,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1500,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1795,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_78,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5548,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9506,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9735,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9557,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4368,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2450,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_592,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_14040,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7773,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10747,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3337,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4618,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11314,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3678,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4882,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_605,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10412,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7443,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9941,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1998,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_1251,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8035,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2384,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9494,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3714,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10406,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9310,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4671,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7005,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_43,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13105,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5969,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3355,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4573,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2956,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11010,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_808,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9874,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8711,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5703,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13288,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8791,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7075,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6785,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1678,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2404,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_806,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8350,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8734,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11025,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6134,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4944,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4839,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_3965,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1692,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4106,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11165,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_90,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5529,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2781,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9710,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9019,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11564,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5014,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5421,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9944,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1738,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2501,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7584,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3068,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7379,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6896,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4343,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13309,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11011,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3838,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5062,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10826,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6284,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3450,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6268,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6444,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7307,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9089,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7325,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2469,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10371,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5845,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6226,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_310,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_11225,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13183,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9840,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3549,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_9947,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_9738,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2472,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_10601,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8160,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_154,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4844,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_142,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4574,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6689,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_309,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4443,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5145,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6855,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_13516,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8020,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4030,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6699,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_13531,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_11409,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6012,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_7956,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3313,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5190,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4292,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10226,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4222,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10638,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_10016,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5968,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_8787,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5597,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7873,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6730,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2349,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_500,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8395,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4901,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5870,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_8708,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_2691,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_6238,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_6564,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_1853,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5842,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_4916,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_4741,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_5811,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3199,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_5434,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_7973,MAMI,train,Appearance Attack,negative,1,0,0,0,,,
mami_3634,MAMI,train,Appearance Attack,negative,1,1,0,0,,,
mami_2991,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_6391,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_1118,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_10033,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_4010,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_8806,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_8982,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_8039,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_1599,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_13360,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_4034,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_4683,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_10555,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_10564,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_10364,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_4690,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_14035,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_5138,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_11247,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_3457,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_6060,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_5119,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_10907,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_8311,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_10653,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_9716,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_5814,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_1941,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_6006,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_7093,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
mami_5987,MAMI,validation,Appearance Attack,negative,1,1,0,0,,,
mami_9269,MAMI,validation,Appearance Attack,negative,1,0,0,0,,,
ENG01,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
